task,pulse_type,training_strength,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,training_objective
Z,ensemble_open_loop,0.05,0.0,13,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,14,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,15,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,16,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,17,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,18,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,19,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,20,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,21,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,22,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,23,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,24,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,25,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,26,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,27,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,28,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,29,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,30,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,31,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,32,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
Z,ensemble_open_loop,0.05,0.0,33,0.9998078571339026,0.00019214286609736675,0.3428564098226795,0.0007772405948778039
